Date	2022年07月22日金曜日 10時41分42秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	12000
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
648.425	0.325330
648.755	0.322980
649.085	0.332010
649.415	0.322651
649.745	0.332480
650.075	0.330116
650.405	0.321806
650.735	0.317985
651.065	0.327989
651.395	0.319591
651.725	0.313556
652.055	0.324602
652.385	0.324846
652.715	0.311053
653.044	0.318828
653.374	0.302711
653.704	0.314239
654.033	0.310750
654.363	0.308793
654.692	0.063004
655.022	-0.000000
655.351	-0.000000
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	-0.000000
656.997	-0.000000
657.326	-0.000000
657.655	0.038719
657.984	0.226508
658.313	0.314389
658.642	0.303190
658.971	0.300061
659.300	0.306014
659.629	0.307620
659.958	0.307197
660.286	0.299546
660.615	0.308115
660.944	0.306412
661.272	0.308736
661.601	0.306688
661.929	0.306756
662.258	0.292473
662.586	0.306504
662.915	0.306932
663.243	0.293896
663.571	0.310288
663.899	0.309602
664.228	0.307180
664.556	0.307796
664.884	0.300991
665.212	0.305351
665.540	0.303802
665.868	0.309530
666.196	0.308820
666.524	0.300552
666.852	0.302712
667.179	0.296972
667.507	0.292248
667.835	0.298281
668.162	0.296625
668.490	0.302420
668.818	0.306775
669.145	0.303788
669.473	0.298466
669.800	0.306671
670.127	0.290455
670.455	0.293702
670.782	0.310855
671.109	0.300545
671.436	0.299490
671.764	0.302930
672.091	0.294313
672.418	0.298429
672.745	0.289882
673.072	0.296980
673.399	0.303283
673.726	0.305641
674.053	0.298277
674.379	0.288155
674.706	0.284302
675.033	0.285495
675.359	0.297585
675.686	0.291661
676.013	0.293040
676.339	0.296574
676.666	0.300396
676.992	0.294948
677.318	0.289892
677.645	0.300879
677.971	0.288845
678.297	0.287595
678.624	0.290930
678.950	0.292643
679.276	0.283695
679.602	0.285236
679.928	0.284810
680.254	0.270063
680.580	0.291498
680.906	0.280293
